T;135.926000;224.378000;13.548000;-193.028000;409.412000;-191.610000;7;3;21;89;212;334;
T;-11.096000;76.384000;-311.604000;-267.607000;-355.542000;293.802000;1;8;23;73;181;321;
T;-80.446000;-133.672000;13.548000;-329.025000;463.282000;249.093000;7;0;24;27;2210;294;
T;34.675000;-66.836000;-287.895000;-30.709000;290.898000;268.254000;6;5;14;98;2165;134;
T;134.539000;-100.254000;-77.901000;-364.121000;215.480000;-217.158000;1;6;13;48;1597;444;
T;-90.155000;-57.288000;169.350000;-320.251000;183.158000;562.056000;5;7;8;87;2791;480;
T;76.285000;119.350000;277.734000;-416.765000;86.192000;-447.090000;0;2;4;2;944;494;
T;-120.669000;236.313000;-44.031000;324.638000;118.514000;63.870000;3;1;0;1;385;360;
T;84.607000;-54.901000;-203.220000;96.514000;-123.901000;485.412000;9;17;24;33;1324;157;
T;31.901000;-136.059000;-94.836000;429.926000;409.412000;-479.025000;4;5;12;66;1991;46;
T;44.384000;78.771000;-159.189000;70.192000;-123.901000;485.412000;2;14;25;40;1406;223;
T;20.805000;64.449000;-226.929000;-355.347000;-53.870000;-287.415000;7;2;4;14;433;438;
T;122.056000;131.285000;20.322000;-267.607000;-339.381000;-402.381000;2;16;2;49;1505;90;
T;116.508000;-190.960000;27.096000;293.929000;80.805000;-466.251000;9;9;1;10;354;484;
T;-40.223000;0.000000;16.935000;-421.152000;414.799000;19.161000;1;5;16;70;259;470;
T;124.830000;-174.251000;199.833000;346.573000;-333.994000;-242.706000;2;12;4;17;737;350;
T;-131.765000;210.056000;-287.895000;315.864000;-86.192000;-619.539000;5;2;28;57;1916;142;
T;48.545000;-162.316000;203.220000;-171.093000;371.703000;-108.579000;8;7;12;36;2162;155;
T;-77.672000;133.672000;-321.765000;-166.706000;522.539000;-38.322000;0;11;13;16;1063;193;
T;85.994000;-162.316000;-27.096000;-74.579000;-414.799000;625.926000;8;18;25;2;1720;227;
T;91.542000;-54.901000;287.895000;271.994000;258.576000;-613.152000;5;7;14;10;1909;368;
T;99.864000;169.477000;142.254000;337.799000;-387.864000;479.025000;4;13;11;77;667;388;
T;-74.898000;112.189000;-182.898000;-421.152000;-91.579000;-351.285000;0;10;19;68;761;331;
T;-47.158000;-219.604000;-209.994000;355.347000;301.672000;-638.700000;0;14;18;17;1498;177;
T;4.161000;16.709000;-54.192000;-43.870000;366.316000;-498.186000;3;18;9;42;2948;134;
T;90.155000;73.997000;-118.545000;26.322000;-490.217000;-185.223000;3;19;23;88;2316;161;
T;-6.935000;236.313000;60.966000;166.706000;-387.864000;-178.836000;7;9;20;96;1771;67;
T;-63.802000;45.353000;264.186000;184.254000;-247.802000;-25.548000;2;14;12;97;2447;342;
T;-30.514000;-169.477000;98.223000;-35.096000;382.477000;-83.031000;7;19;20;73;2878;137;
T;33.288000;-114.576000;-220.155000;-149.158000;-414.799000;-12.774000;1;2;10;36;2926;246;
T;-73.511000;-229.152000;-101.610000;135.997000;414.799000;-236.319000;4;4;10;28;1492;463;
T;-135.926000;-186.186000;10.161000;407.991000;-253.189000;-102.192000;8;7;8;8;2312;339;
T;67.963000;-214.830000;213.381000;390.443000;-37.709000;-555.669000;6;7;0;38;2288;238;
T;-76.285000;210.056000;294.669000;-228.124000;-91.579000;134.127000;8;17;10;63;1570;440;
T;109.573000;-62.062000;-209.994000;-48.257000;156.223000;-504.573000;6;6;6;8;160;271;
T;-88.768000;138.446000;-108.384000;267.607000;463.282000;-57.483000;0;16;22;43;1186;452;
T;22.192000;-128.898000;314.991000;-57.031000;-527.926000;632.313000;3;10;6;41;499;85;
T;45.771000;-16.709000;-111.771000;-17.548000;430.960000;383.220000;2;12;5;24;2728;277;
T;-1.387000;-157.542000;30.483000;-122.836000;199.319000;-197.997000;3;11;17;16;8;256;
T;-135.926000;-52.514000;209.994000;-13.161000;-226.254000;-440.703000;3;10;21;8;643;55;
T;-117.895000;119.350000;-240.477000;57.031000;371.703000;-479.025000;1;14;11;49;2285;294;
T;73.511000;93.093000;155.802000;100.901000;134.675000;-204.384000;8;17;3;55;1855;7;
T;88.768000;155.155000;-10.161000;-293.929000;-231.641000;-134.127000;4;6;3;59;1764;144;
T;-83.220000;-231.539000;20.322000;-17.548000;-118.514000;370.446000;1;15;12;28;2078;450;
T;34.675000;-131.285000;-260.799000;118.449000;360.929000;-121.353000;8;5;25;43;674;62;
T;87.381000;195.734000;274.347000;342.186000;506.378000;-638.700000;2;2;18;85;143;348;
T;-61.028000;-143.220000;-135.480000;-425.539000;430.960000;185.223000;7;8;6;40;1398;231;
T;-135.926000;-9.548000;203.220000;87.740000;-75.418000;-12.774000;6;7;9;90;616;233;
T;-54.093000;207.669000;-254.025000;201.802000;193.932000;504.573000;5;6;27;31;1223;439;
T;-36.062000;-97.867000;-281.121000;-175.480000;-161.610000;415.155000;9;9;21;81;2897;54;
T;105.412000;-190.960000;-243.864000;87.740000;-457.895000;108.579000;2;11;23;29;2995;397;
T;130.378000;57.288000;-57.579000;429.926000;-75.418000;-370.446000;7;9;29;17;672;321;
T;99.864000;-159.929000;165.963000;-114.062000;-307.059000;-606.765000;6;14;28;18;1922;211;
T;-6.935000;35.805000;-3.387000;386.056000;-269.350000;-600.378000;9;19;24;92;2185;359;
T;26.353000;33.418000;67.740000;166.706000;-156.223000;-281.028000;6;13;28;61;1273;200;
T;88.768000;-126.511000;60.966000;-26.322000;263.963000;-472.638000;0;17;16;93;1384;256;
T;30.514000;-90.706000;-108.384000;-293.929000;430.960000;281.028000;3;3;17;85;191;492;
T;87.381000;-147.994000;91.449000;-236.898000;-161.610000;364.059000;0;5;3;18;1825;198;
T;106.799000;-45.353000;179.511000;333.412000;463.282000;312.963000;3;16;4;76;2509;68;
T;112.347000;-121.737000;-325.152000;-236.898000;-161.610000;-83.031000;4;19;4;75;1382;61;
T;-73.511000;-231.539000;135.480000;-438.700000;-80.805000;593.991000;1;6;23;30;1042;403;
T;-119.282000;186.186000;54.192000;-57.031000;-226.254000;-19.161000;3;3;17;60;1454;453;
T;-18.031000;-167.090000;308.217000;-74.579000;-479.443000;-166.062000;3;5;16;52;1073;377;
T;31.901000;-150.381000;206.607000;214.963000;5.387000;606.765000;5;9;26;65;21;159;
T;-99.864000;14.322000;-186.285000;-8.774000;220.867000;306.576000;5;17;19;42;917;415;
T;-36.062000;81.158000;-311.604000;188.641000;-161.610000;-293.802000;7;11;9;81;1386;294;
T;55.480000;188.573000;121.932000;219.350000;500.991000;351.285000;9;8;4;81;2297;60;
T;20.805000;143.220000;-179.511000;-48.257000;-237.028000;415.155000;2;9;22;33;1562;50;
T;-79.059000;-186.186000;54.192000;429.926000;-75.418000;549.282000;3;12;20;51;1812;3;
T;9.709000;-150.381000;-274.347000;258.833000;312.446000;402.381000;1;3;17;37;2504;383;
T;119.282000;-31.031000;-294.669000;-333.412000;371.703000;127.740000;2;19;26;25;984;476;
T;-99.864000;31.031000;-54.192000;87.740000;59.257000;-95.805000;2;9;25;45;1207;78;
T;-94.316000;145.607000;220.155000;280.768000;-517.152000;-121.353000;7;7;8;35;2226;365;
T;-95.703000;-69.223000;-294.669000;-48.257000;463.282000;-6.387000;1;4;0;54;1979;160;
T;-6.935000;-78.771000;-250.638000;61.418000;166.997000;-293.802000;6;0;26;92;1501;438;
T;-5.548000;26.257000;-281.121000;122.836000;102.353000;134.127000;0;4;27;8;949;326;
T;-1.387000;14.322000;13.548000;21.935000;533.313000;-255.480000;4;13;29;76;1752;303;
T;-4.161000;-167.090000;-277.734000;-100.901000;-490.217000;-140.514000;4;4;3;52;181;176;
T;-49.932000;112.189000;-196.446000;-13.161000;-70.031000;-600.378000;8;2;29;27;1767;375;
T;-77.672000;-174.251000;287.895000;65.805000;86.192000;-140.514000;2;11;12;79;766;447;
T;-61.028000;7.161000;-40.644000;-83.353000;-506.378000;389.607000;3;9;12;13;152;199;
T;135.926000;-136.059000;27.096000;-153.545000;-506.378000;-172.449000;3;18;8;88;138;289;
T;99.864000;83.545000;108.384000;-193.028000;-533.313000;408.768000;3;4;2;22;2599;29;
T;-81.833000;229.152000;-101.610000;-175.480000;-285.511000;-562.056000;3;7;0;92;2211;138;
T;52.706000;179.025000;-240.477000;-13.161000;-16.161000;-593.991000;9;12;23;52;457;376;
T;-13.870000;155.155000;-64.353000;43.870000;312.446000;-102.192000;7;7;3;41;499;196;
T;-120.669000;179.025000;20.322000;228.124000;10.774000;485.412000;5;4;29;26;1266;325;
T;24.966000;124.124000;-284.508000;-127.223000;484.830000;-159.675000;2;8;14;26;1591;72;
T;-47.158000;78.771000;331.926000;337.799000;10.774000;274.641000;6;4;22;15;137;217;
T;-108.186000;188.573000;20.322000;364.121000;-350.155000;395.994000;7;14;5;75;1451;151;
T;109.573000;-183.799000;47.418000;-377.282000;0.000000;-172.449000;7;18;14;98;1599;245;
T;137.313000;138.446000;308.217000;-245.672000;-517.152000;159.675000;0;13;16;81;867;208;
T;122.056000;-217.217000;118.545000;-390.443000;274.737000;479.025000;5;18;26;69;2889;389;
T;-126.217000;42.966000;233.703000;-175.480000;-371.703000;536.508000;8;19;24;23;31;459;
T;-61.028000;0.000000;206.607000;416.765000;-511.765000;555.669000;5;7;9;35;1771;192;
T;-44.384000;-147.994000;-270.960000;-412.378000;360.929000;606.765000;7;1;4;10;123;352;
T;61.028000;107.415000;-98.223000;-342.186000;-420.186000;472.638000;4;2;9;79;2036;170;
T;-79.059000;-174.251000;-98.223000;-140.384000;-360.929000;530.121000;7;8;10;49;45;90;
T;-15.257000;233.926000;23.709000;-57.031000;64.644000;466.251000;1;7;19;62;282;260;
T;-70.737000;183.799000;138.867000;258.833000;-59.257000;370.446000;5;1;12;80;1470;428;
T;-20.805000;-23.870000;108.384000;96.514000;468.669000;-25.548000;7;18;18;66;2443;9;
T;-134.539000;128.898000;-47.418000;271.994000;-538.700000;-242.706000;8;15;13;19;2738;311;
T;20.805000;-42.966000;16.935000;-4.387000;474.056000;-587.604000;8;18;14;88;783;132;
T;105.412000;40.579000;-125.319000;280.768000;425.573000;-530.121000;5;8;3;65;921;417;
T;99.864000;100.254000;84.675000;-35.096000;-328.607000;-606.765000;4;7;15;15;1559;483;
T;24.966000;-174.251000;213.381000;425.539000;166.997000;121.353000;9;5;17;67;1410;126;
T;52.706000;54.901000;-94.836000;-223.737000;193.932000;140.514000;7;15;9;85;2006;39;
T;-102.638000;-233.926000;308.217000;-78.966000;91.579000;-249.093000;4;17;16;24;1022;268;
T;-119.282000;83.545000;10.161000;131.610000;296.285000;-498.186000;5;5;23;65;243;449;
T;13.870000;28.644000;-145.641000;-390.443000;425.573000;574.830000;2;15;19;38;2947;485;
T;-101.251000;236.313000;-40.644000;337.799000;-307.059000;-281.028000;9;6;23;96;2379;228;
T;-63.802000;171.864000;-20.322000;-434.313000;-490.217000;-593.991000;2;4;10;64;2171;129;
T;74.898000;-26.257000;-57.579000;-144.771000;393.251000;-434.316000;3;11;8;33;2017;463;
T;45.771000;83.545000;-128.706000;-48.257000;371.703000;287.415000;0;7;16;80;1194;239;
T;-37.449000;-164.703000;189.672000;-57.031000;339.381000;-421.542000;1;18;27;28;2249;119;
T;-9.709000;195.734000;-57.579000;-197.415000;210.093000;-281.028000;1;4;0;64;429;201;
T;1.387000;-50.127000;-254.025000;-193.028000;-199.319000;-459.864000;1;18;26;63;1171;328;
T;-58.254000;181.412000;145.641000;-39.483000;-285.511000;223.545000;6;19;7;42;2355;386;
T;-130.378000;33.418000;243.864000;114.062000;-527.926000;249.093000;0;17;1;17;1905;165;
T;-41.610000;-78.771000;233.703000;83.353000;-522.539000;-632.313000;2;15;12;40;1166;73;
T;8.322000;-233.926000;314.991000;-293.929000;-280.124000;-166.062000;7;2;19;93;123;378;
T;-56.867000;-124.124000;-67.740000;-337.799000;387.864000;-542.895000;0;4;11;69;746;151;
T;-24.966000;-69.223000;-277.734000;-412.378000;210.093000;178.836000;2;7;7;3;2264;17;
T;101.251000;124.124000;-20.322000;166.706000;-269.350000;-210.771000;0;1;0;83;323;67;
T;-27.740000;221.991000;260.799000;39.483000;430.960000;-268.254000;5;18;25;55;236;364;
T;-4.161000;-190.960000;186.285000;-329.025000;-463.282000;-242.706000;8;16;18;86;1023;420;
T;110.960000;40.579000;-37.257000;-228.124000;-91.579000;-127.740000;1;8;22;90;2519;107;
T;-19.418000;14.322000;-20.322000;-92.127000;420.186000;-178.836000;0;10;3;78;1002;376;
T;-33.288000;131.285000;-54.192000;184.254000;436.347000;229.932000;3;17;3;62;1935;391;
T;-6.935000;-159.929000;213.381000;144.771000;258.576000;555.669000;4;17;22;46;1337;262;
T;-70.737000;28.644000;-274.347000;-276.381000;366.316000;-185.223000;1;12;29;68;1215;397;
T;-63.802000;112.189000;-260.799000;421.152000;-366.316000;146.901000;9;17;21;17;1984;176;
T;-24.966000;-93.093000;-284.508000;267.607000;339.381000;389.607000;9;13;21;96;1696;423;
T;24.966000;50.127000;-40.644000;-162.319000;247.802000;-319.350000;2;14;4;22;1867;159;
T;74.898000;164.703000;47.418000;210.576000;188.545000;-166.062000;5;18;20;35;1834;226;
T;18.031000;-183.799000;-165.963000;52.644000;468.669000;-146.901000;9;6;15;15;2076;266;
T;-36.062000;-102.641000;135.480000;-78.966000;274.737000;-357.672000;4;2;26;40;2840;59;
T;135.926000;200.508000;-44.031000;-35.096000;-96.966000;-619.539000;0;18;27;76;861;230;
T;-95.703000;136.059000;-267.573000;320.251000;-269.350000;0.000000;6;2;20;6;717;205;
T;44.384000;155.155000;-209.994000;-438.700000;-53.870000;344.898000;0;11;11;95;2748;163;
T;67.963000;-233.926000;-104.997000;114.062000;-333.994000;6.387000;5;13;5;28;1165;339;
T;90.155000;-169.477000;108.384000;245.672000;263.963000;325.737000;0;16;25;72;2192;474;
T;-34.675000;42.966000;-101.610000;425.539000;-80.805000;44.709000;9;2;15;44;1372;411;
T;95.703000;-85.932000;88.062000;302.703000;204.706000;-625.926000;2;16;9;16;2647;381;
T;69.350000;-128.898000;118.545000;219.350000;-360.929000;606.765000;9;10;15;93;487;127;
T;27.740000;-188.573000;-10.161000;-210.576000;5.387000;-25.548000;3;15;11;78;2179;62;
T;128.991000;57.288000;223.542000;-193.028000;-323.220000;-261.867000;9;4;14;64;2243;419;
T;-115.121000;195.734000;301.443000;403.604000;70.031000;-466.251000;2;3;17;15;1601;209;
T;77.672000;26.257000;301.443000;307.090000;-156.223000;-236.319000;0;11;9;44;2611;369;
T;123.443000;131.285000;23.709000;320.251000;436.347000;312.963000;1;2;25;98;2443;369;
T;-66.576000;59.675000;104.997000;416.765000;350.155000;-172.449000;4;0;23;22;1354;446;
T;92.929000;76.384000;-294.669000;315.864000;-436.347000;376.833000;4;12;26;66;1261;188;
T;67.963000;124.124000;-6.774000;-105.288000;-231.641000;562.056000;5;17;12;5;405;428;
T;-6.935000;-81.158000;-142.254000;78.966000;-452.508000;-376.833000;1;14;1;47;734;374;
T;-97.090000;233.926000;108.384000;0.000000;387.864000;-472.638000;9;16;8;92;1158;190;
T;45.771000;131.285000;189.672000;-302.703000;-414.799000;-281.028000;6;14;5;95;1798;351;
T;59.641000;83.545000;-165.963000;-114.062000;253.189000;338.511000;4;10;19;4;1037;465;
T;-41.610000;93.093000;-77.901000;-254.446000;-301.672000;523.734000;7;4;27;41;2359;276;
T;52.706000;-169.477000;64.353000;276.381000;-91.579000;-293.802000;0;4;28;26;2260;202;
T;26.353000;-54.901000;-203.220000;267.607000;-490.217000;-632.313000;3;18;20;16;1473;328;
T;-12.483000;93.093000;-54.192000;320.251000;296.285000;281.028000;0;3;24;84;138;168;
T;131.765000;-133.672000;-193.059000;210.576000;-290.898000;-63.870000;0;16;24;38;1226;171;
T;-79.059000;-23.870000;-74.514000;26.322000;-21.548000;114.966000;4;5;2;14;2437;464;
T;-104.025000;147.994000;-135.480000;-320.251000;414.799000;153.288000;9;19;16;31;169;309;
T;-37.449000;-221.991000;-60.966000;122.836000;-312.446000;-38.322000;5;5;2;91;755;152;
T;1.387000;-150.381000;16.935000;-232.511000;495.604000;306.576000;2;12;14;63;303;453;
T;29.127000;-236.313000;335.313000;114.062000;-16.161000;-102.192000;0;15;26;71;2110;142;
T;92.929000;205.282000;54.192000;-403.604000;59.257000;613.152000;4;1;23;30;509;422;
T;112.347000;-174.251000;-179.511000;324.638000;-452.508000;108.579000;3;9;21;35;2140;125;
T;108.186000;28.644000;-40.644000;0.000000;533.313000;89.418000;6;4;22;60;678;38;
T;13.870000;-169.477000;257.412000;232.511000;-307.059000;332.124000;5;13;22;93;763;358;
T;-45.771000;-52.514000;-135.480000;298.316000;10.774000;-625.926000;5;12;9;88;184;357;
T;48.545000;-155.155000;-335.313000;289.542000;172.384000;402.381000;1;18;23;6;2734;423;
T;45.771000;-81.158000;-291.282000;-21.935000;-382.477000;581.217000;5;13;12;42;2422;15;
T;-8.322000;-162.316000;-308.217000;-298.316000;-484.830000;351.285000;7;5;20;75;2403;495;
T;-131.765000;-14.322000;88.062000;179.867000;360.929000;-76.644000;1;18;19;96;21;244;
T;135.926000;-176.638000;77.901000;368.508000;-166.997000;12.774000;2;16;4;89;795;267;
T;-117.895000;-171.864000;-88.062000;-403.604000;-37.709000;236.319000;3;15;9;74;101;197;
T;76.285000;176.638000;30.483000;118.449000;70.031000;-51.096000;9;2;4;48;1594;176;
T;106.799000;26.257000;118.545000;228.124000;204.706000;466.251000;0;15;20;22;756;170;
T;128.991000;-76.384000;-60.966000;-118.449000;-447.121000;-427.929000;5;11;24;51;2585;332;
T;52.706000;-21.483000;-213.381000;-184.254000;-409.412000;153.288000;8;0;6;23;971;382;
T;30.514000;38.192000;-88.062000;-8.774000;328.607000;-242.706000;4;1;17;35;2178;37;
T;-34.675000;164.703000;81.288000;-285.155000;463.282000;-153.288000;6;10;25;74;154;10;
T;-95.703000;181.412000;-250.638000;386.056000;382.477000;12.774000;9;16;24;79;854;271;
T;122.056000;-14.322000;128.706000;-118.449000;-37.709000;-632.313000;6;3;17;27;2759;455;
T;-116.508000;221.991000;71.127000;-346.573000;-474.056000;-287.415000;5;5;11;83;1513;176;
T;79.059000;-159.929000;-145.641000;-135.997000;123.901000;-638.700000;5;16;5;50;1349;135;
T;34.675000;-109.802000;-57.579000;-219.350000;447.121000;-440.703000;5;18;3;11;1453;319;
T;-2.774000;4.774000;-145.641000;276.381000;484.830000;-261.867000;9;17;6;27;2711;349;
T;-99.864000;40.579000;176.124000;-368.508000;-32.322000;395.994000;6;8;3;88;630;46;
T;-20.805000;-190.960000;226.929000;43.870000;301.672000;-408.768000;0;7;14;85;1683;46;
T;11.096000;224.378000;-176.124000;-114.062000;32.322000;568.443000;3;12;20;84;841;476;
T;-85.994000;59.675000;-54.192000;-210.576000;253.189000;395.994000;6;18;15;66;1872;105;
T;-110.960000;-21.483000;-74.514000;359.734000;377.090000;485.412000;9;19;10;58;1597;283;
T;76.285000;-200.508000;-115.158000;-355.347000;43.096000;-479.025000;7;10;12;17;2513;403;
T;24.966000;221.991000;-57.579000;-359.734000;511.765000;-383.220000;2;8;7;43;2782;131;
T;131.765000;221.991000;6.774000;364.121000;-527.926000;-229.932000;3;8;15;85;737;45;
T;-2.774000;-9.548000;30.483000;342.186000;-102.353000;-613.152000;9;19;18;27;1089;405;
T;-105.412000;-150.381000;33.870000;-434.313000;-32.322000;89.418000;8;12;23;12;32;88;
T;-119.282000;105.028000;-74.514000;87.740000;-123.901000;-38.322000;1;16;10;95;1781;219;
T;55.480000;47.740000;-121.932000;74.579000;-377.090000;281.028000;2;5;29;11;2263;20;
T;42.997000;-200.508000;-193.059000;-122.836000;-452.508000;-274.641000;9;1;3;85;2431;325;
T;-37.449000;93.093000;331.926000;381.669000;-533.313000;453.477000;2;7;8;10;1603;306;
T;-70.737000;-78.771000;94.836000;-342.186000;398.638000;242.706000;5;16;16;95;1871;272;
T;-117.895000;-23.870000;-314.991000;429.926000;253.189000;-517.347000;2;8;28;65;858;383;
T;55.480000;90.706000;294.669000;-131.610000;156.223000;-274.641000;4;13;21;32;1303;144;
T;131.765000;-16.709000;-186.285000;57.031000;-436.347000;274.641000;5;5;18;55;1682;194;
T;-2.774000;221.991000;115.158000;-315.864000;-387.864000;-606.765000;4;11;18;6;470;471;
T;6.935000;-66.836000;243.864000;-105.288000;166.997000;-236.319000;5;10;25;2;52;390;
T;106.799000;202.895000;-325.152000;87.740000;10.774000;421.542000;8;5;9;60;253;178;
T;-133.152000;-169.477000;-145.641000;302.703000;-64.644000;-70.257000;3;15;23;77;2363;107;
T;-101.251000;-150.381000;13.548000;329.025000;-43.096000;-581.217000;4;11;6;10;2817;66;
T;9.709000;-150.381000;199.833000;-96.514000;0.000000;191.610000;1;19;15;6;684;291;
T;11.096000;152.768000;-101.610000;333.412000;-210.093000;-312.963000;0;0;26;45;2994;142;
T;69.350000;-229.152000;128.706000;250.059000;-452.508000;593.991000;2;12;22;88;1400;461;
T;-23.579000;35.805000;321.765000;48.257000;118.514000;274.641000;2;9;11;80;328;30;
T;134.539000;35.805000;-270.960000;-342.186000;-355.542000;-549.282000;7;17;5;72;21;36;
T;58.254000;116.963000;-172.737000;250.059000;-430.960000;-153.288000;6;13;0;42;2598;210;
T;117.895000;-114.576000;169.350000;35.096000;323.220000;-325.737000;0;0;1;32;2660;148;
T;24.966000;-167.090000;264.186000;-57.031000;-220.867000;185.223000;2;5;13;88;2892;50;
T;90.155000;-57.288000;37.257000;-35.096000;-474.056000;485.412000;4;4;3;8;2443;142;
T;-72.124000;121.737000;-254.025000;-210.576000;80.805000;370.446000;9;3;1;40;2277;50;
T;-74.898000;90.706000;108.384000;-271.994000;-188.545000;-364.059000;4;10;18;24;842;296;
T;-44.384000;-131.285000;-220.155000;8.774000;296.285000;-57.483000;8;3;10;26;1428;232;
T;-12.483000;-143.220000;-50.805000;-416.765000;-161.610000;-479.025000;1;0;13;49;2357;457;
T;-109.573000;186.186000;10.161000;-289.542000;382.477000;389.607000;3;1;3;3;2371;367;
T;133.152000;181.412000;250.638000;-372.895000;468.669000;-491.799000;2;4;20;37;1609;411;
T;-122.056000;171.864000;145.641000;-390.443000;285.511000;389.607000;9;12;28;69;692;165;
T;126.217000;-69.223000;-169.350000;368.508000;-495.604000;408.768000;0;15;10;84;554;163;
T;-128.991000;-136.059000;91.449000;114.062000;-484.830000;-453.477000;1;16;2;46;2541;230;
T;-70.737000;124.124000;-186.285000;-153.545000;156.223000;70.257000;6;12;14;50;2486;39;
T;1.387000;-233.926000;-338.700000;-228.124000;-285.511000;159.675000;2;16;20;92;149;72;
T;41.610000;157.542000;-88.062000;-355.347000;393.251000;-255.480000;0;11;26;52;811;348;
T;112.347000;2.387000;67.740000;157.932000;253.189000;-504.573000;3;19;16;36;2336;34;
T;72.124000;-214.830000;-189.672000;-245.672000;129.288000;-197.997000;2;12;9;30;2071;192;
T;-67.963000;-52.514000;291.282000;144.771000;188.545000;-447.090000;2;9;15;51;294;350;
T;34.675000;-224.378000;-71.127000;-399.217000;-166.997000;408.768000;4;17;3;33;2124;463;
T;38.836000;198.121000;-294.669000;311.477000;80.805000;312.963000;8;1;11;86;473;27;
T;12.483000;-7.161000;60.966000;267.607000;-123.901000;510.960000;5;7;5;9;881;485;
T;44.384000;-226.765000;-121.932000;153.545000;188.545000;134.127000;8;1;10;6;873;461;
T;23.579000;9.548000;-267.573000;-298.316000;-436.347000;-31.935000;6;4;29;17;830;168;
T;130.378000;221.991000;-74.514000;-289.542000;145.449000;-389.607000;2;0;2;53;2341;255;
T;77.672000;-186.186000;-81.288000;-223.737000;511.765000;440.703000;0;11;25;2;645;416;
T;30.514000;-38.192000;-186.285000;70.192000;70.031000;-31.935000;5;17;24;33;2828;313;
T;20.805000;171.864000;-304.830000;-412.378000;258.576000;242.706000;4;13;4;5;2034;4;
T;-76.285000;188.573000;121.932000;175.480000;107.740000;-217.158000;7;8;17;50;1388;378;
T;-117.895000;-190.960000;125.319000;-171.093000;382.477000;593.991000;9;14;0;71;2568;146;
T;130.378000;-169.477000;74.514000;293.929000;-80.805000;-19.161000;5;0;20;84;46;115;
T;117.895000;124.124000;-298.056000;-206.189000;-344.768000;-440.703000;3;11;29;64;655;384;
T;117.895000;-81.158000;325.152000;-223.737000;468.669000;-549.282000;4;10;14;16;1910;5;
T;105.412000;-9.548000;50.805000;-324.638000;-533.313000;-172.449000;1;9;27;34;206;78;
T;-22.192000;-119.350000;-132.093000;17.548000;-317.833000;153.288000;6;2;4;6;151;406;
T;-52.706000;-145.607000;-57.579000;-8.774000;16.161000;510.960000;3;15;20;4;2611;46;
T;-67.963000;102.641000;-243.864000;-206.189000;-393.251000;-364.059000;8;9;10;19;1690;281;
T;110.960000;-200.508000;-94.836000;140.384000;-102.353000;300.189000;1;12;14;42;575;304;
T;137.313000;167.090000;165.963000;228.124000;-48.483000;-408.768000;0;1;6;98;2466;468;
T;-76.285000;-200.508000;-220.155000;-315.864000;398.638000;95.805000;5;18;8;77;2457;497;
T;81.833000;-97.867000;-74.514000;-48.257000;59.257000;-325.737000;1;11;0;69;1196;495;
T;11.096000;45.353000;243.864000;329.025000;204.706000;146.901000;8;15;24;43;1174;93;
T;-130.378000;-229.152000;284.508000;-109.675000;-425.573000;619.539000;5;17;27;73;869;242;
T;-119.282000;52.514000;-247.251000;-315.864000;16.161000;-517.347000;8;13;12;99;1283;328;
T;-70.737000;100.254000;-169.350000;271.994000;263.963000;376.833000;2;13;24;77;1780;125;
T;-2.774000;16.709000;115.158000;21.935000;474.056000;306.576000;4;3;12;94;348;311;
T;124.830000;-9.548000;-298.056000;206.189000;215.480000;-166.062000;8;0;5;65;2229;349;
T;95.703000;174.251000;57.579000;17.548000;-172.384000;159.675000;7;3;9;48;710;127;
T;-81.833000;167.090000;-10.161000;87.740000;441.734000;-108.579000;8;9;9;26;984;36;
T;58.254000;2.387000;60.966000;302.703000;350.155000;-606.765000;7;10;26;94;49;497;
T;-4.161000;164.703000;10.161000;315.864000;-409.412000;498.186000;2;3;18;86;1753;22;
T;-23.579000;140.833000;267.573000;-372.895000;301.672000;0.000000;8;16;1;37;2437;435;
T;61.028000;-90.706000;101.610000;-83.353000;-177.771000;274.641000;5;8;4;17;2619;178;
T;-16.644000;-73.997000;-254.025000;-70.192000;48.483000;-491.799000;1;8;3;13;761;114;
T;12.483000;-202.895000;-291.282000;223.737000;-161.610000;-332.124000;2;14;29;26;1913;205;
T;-87.381000;-19.096000;37.257000;-175.480000;404.025000;447.090000;2;3;8;35;2625;126;
T;104.025000;-221.991000;-226.929000;-337.799000;183.158000;-249.093000;0;7;15;26;67;450;
T;-16.644000;121.737000;-314.991000;-399.217000;382.477000;440.703000;9;17;7;20;2717;489;
T;-62.415000;-128.898000;10.161000;-355.347000;-210.093000;581.217000;2;1;13;14;1533;422;
T;59.641000;7.161000;267.573000;135.997000;193.932000;172.449000;3;14;23;16;205;322;
T;-112.347000;85.932000;-169.350000;-298.316000;70.031000;-542.895000;2;5;23;46;1724;414;
T;-51.319000;-64.449000;159.189000;-390.443000;253.189000;255.480000;8;8;11;7;1655;282;
T;38.836000;-42.966000;-311.604000;-315.864000;-70.031000;185.223000;1;4;21;6;1924;286;
T;23.579000;-100.254000;240.477000;258.833000;-32.322000;-185.223000;0;4;8;53;1045;202;
T;67.963000;-45.353000;-213.381000;-434.313000;-177.771000;140.514000;7;16;9;78;2042;338;
T;-40.223000;-164.703000;243.864000;-241.285000;-231.641000;-89.418000;6;16;23;31;1938;401;
T;-62.415000;-179.025000;308.217000;-386.056000;96.966000;-415.155000;1;11;23;69;619;110;
T;80.446000;195.734000;-145.641000;289.542000;-398.638000;-268.254000;1;1;12;71;1084;415;
T;-56.867000;205.282000;226.929000;206.189000;-317.833000;191.610000;0;17;9;25;667;283;
